Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_126.jpg;15;0;0;2.472735;109.8494;93.41553;359.9484;59.06528;1.086093
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_192.jpg;15;0;0;2.452761;109.915;93.54655;359.9466;60.96818;1.081341
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_259.jpg;15;0;0;2.44185;109.9954;93.72419;359.9815;63.56092;1.130688
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_325.jpg;15;0;0;2.42999;110.0504;93.85893;0.01672633;65.50639;1.178523
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_393.jpg;15;0;0;2.417431;110.1017;93.99305;359.9749;67.41071;1.15026
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_462.jpg;15;0;0;2.404618;110.1615;94.17509;359.9936;69.95831;1.135367
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_529.jpg;15;0;0;2.392525;110.2008;94.31232;-0.003437666;71.87091;1.124243
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_596.jpg;15;0;0;2.378177;110.2348;94.45017;359.9923;73.7906;1.136162
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_663.jpg;15;0;0;2.367779;110.2733;94.63437;359.9793;76.32554;1.132298
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_729.jpg;15;0;0;2.356524;110.2964;94.77331;-0.002470141;78.22066;1.132356
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_795.jpg;15;0;0;2.341728;110.3147;94.912;-0.001651625;80.12496;1.151242
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_861.jpg;15;0;0;2.332266;110.3325;95.0965;359.9895;82.63239;1.12987
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_928.jpg;15;0;0;2.321683;110.3401;95.2346;359.9843;84.50423;1.111881
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_49_995.jpg;15;0;0;2.306576;110.3425;95.37241;359.9869;86.39264;1.138638
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_064.jpg;15;0;0;2.296452;110.3393;95.55518;359.9933;88.9023;1.158931
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_128.jpg;15;0;0;2.286986;110.3324;95.69121;359.9878;90.75208;1.12923
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_194.jpg;15;0;0;2.271529;110.3202;95.82639;359.9909;92.62225;1.137072
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_261.jpg;15;0;0;2.261623;110.2977;96.00479;359.9846;95.09384;1.123808
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_327.jpg;15;0;0;2.251089;110.2755;96.13741;-0.001896505;96.94742;1.122713
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_393.jpg;15;0;0;2.237241;110.2492;96.26839;-0.004387576;98.80444;1.134434
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_460.jpg;15;0;0;2.228035;110.208;96.44063;359.9882;101.262;1.12426
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_526.jpg;15;0;0;2.217113;110.1721;96.56826;0.01029396;103.1034;1.128517
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_593.jpg;15;0;0;2.204884;110.1329;96.69346;359.9862;104.9319;1.123229
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_659.jpg;15;0;0;2.194404;110.0738;96.85789;-0.004804945;107.3748;1.133613
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_726.jpg;15;0;0;2.183762;110.0257;96.97889;359.9933;109.1892;1.122408
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_792.jpg;15;0;0;2.170888;109.9737;97.09752;359.9878;111.008;1.123919
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_859.jpg;15;0;0;2.161462;109.8988;97.2524;-0.005449957;113.4321;1.127277
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_926.jpg;15;0;0;2.152252;109.8388;97.36579;359.9918;115.2316;1.116372
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_50_992.jpg;15;0;0;2.138341;109.7753;97.47659;359.9938;117.0425;1.128749
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_059.jpg;15;0;0;2.12886;109.6861;97.62039;359.9835;119.4371;1.120006
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_126.jpg;15;0;0;2.119275;109.6153;97.72528;-0.00353577;121.224;1.118642
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_192.jpg;15;0;0;2.106333;109.5417;97.82732;-0.00481507;123.0158;1.12402
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_259.jpg;15;0;0;2.097813;109.4394;97.959;359.9913;125.3818;1.112973
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_326.jpg;15;0;0;2.087667;109.3594;98.05437;359.9916;127.1547;1.110296
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_392.jpg;15;0;0;2.075423;109.2767;98.14672;359.9919;128.927;1.115715
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_459.jpg;15;0;0;2.066539;109.163;98.2652;359.9794;131.2801;1.108188
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_526.jpg;15;0;0;2.057145;109.0747;98.35052;359.988;133.0361;1.105461
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_592.jpg;15;0;0;2.044673;108.9841;98.43266;-4.709095E-05;134.799;1.12867
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_658.jpg;15;0;0;2.035735;108.8608;98.53741;359.9878;137.13;1.121555
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_725.jpg;15;0;0;2.026631;108.7657;98.61223;0.00115601;138.8683;1.114275
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_792.jpg;15;0;0;2.015301;108.6693;98.6835;359.9762;140.6031;1.102031
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_859.jpg;15;0;0;2.006171;108.5373;98.77351;359.987;142.9104;1.102807
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_926.jpg;15;0;0;1.996693;108.4362;98.83727;0.01129393;144.645;1.118462
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_51_992.jpg;15;0;0;1.985955;108.3346;98.89777;-0.005416447;146.3737;1.111652
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_059.jpg;15;0;0;1.976321;108.1968;98.97279;359.979;148.6633;1.09711
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_126.jpg;15;0;0;1.967669;108.0917;99.02515;359.9861;150.3731;1.094374
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_192.jpg;15;0;0;1.955894;107.9853;99.07397;-0.003645614;152.0901;1.116511
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_259.jpg;15;0;0;1.947575;107.8427;99.13438;-0.004991801;154.3567;1.109854
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_326.jpg;15;0;0;1.938694;107.7348;99.17548;359.9883;156.0511;1.092541
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_392.jpg;15;0;0;1.927514;107.6261;99.21283;359.9793;157.7464;1.094745
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_459.jpg;15;0;0;1.919321;107.4799;99.25757;359.9923;160.0011;1.111627
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_526.jpg;15;0;0;1.910309;107.37;99.28748;359.9932;161.6851;1.108619
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_592.jpg;15;0;0;1.899313;107.2598;99.31374;359.9872;163.3661;1.107784
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_659.jpg;15;0;0;1.891158;107.1122;99.34357;-0.005660893;165.5975;1.112174
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_726.jpg;15;0;0;1.883034;107.0016;99.36225;359.9941;167.2604;1.099089
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_792.jpg;15;0;0;1.871441;106.8908;99.37711;359.9937;168.9328;1.111692
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_859.jpg;15;0;0;1.863614;106.7437;99.39245;359.9802;171.1359;1.097084
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_926.jpg;15;0;0;1.855262;106.6332;99.39986;359.9836;172.7855;1.089691
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_52_993.jpg;15;0;0;1.844267;106.5231;99.40395;359.989;174.4378;1.101877
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_060.jpg;15;0;0;1.836144;106.3769;99.40466;-0.0009472619;176.6376;1.115723
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_127.jpg;15;0;0;1.828857;106.2679;99.40196;0.002132513;178.2631;1.093128
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_193.jpg;15;0;0;1.813275;106.1607;99.3948;359.952;179.941;1.125904
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_259.jpg;15;0;0;1.803907;106.0194;99.38105;359.8704;182.1826;1.15343
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_326.jpg;15;0;0;1.787564;105.9165;99.36671;359.7368;183.819;1.196847
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_392.jpg;15;0;0;1.756314;105.8192;99.34811;359.3983;185.504;1.350541
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_459.jpg;15;0;0;1.741576;105.6925;99.32208;358.8878;187.7047;1.40151
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_525.jpg;15;0;0;1.726271;105.6001;99.29934;358.4713;189.4131;1.410912
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_592.jpg;15;0;0;1.702844;105.5084;99.27349;358.1281;191.1751;1.401491
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_659.jpg;15;0;0;1.676284;105.3987;99.23056;357.2512;193.5666;1.867282
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_726.jpg;15;0;0;1.636459;105.3177;99.19975;356.6815;195.2264;2.08095
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_792.jpg;15;0;0;1.593318;105.2413;99.16661;356.0461;196.914;2.393419
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_862.jpg;15;0;0;1.54956;105.142;99.12087;355.3397;199.1821;2.72113
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_925.jpg;15;0;0;1.511325;105.067;99.08553;355.0363;200.8315;2.802963
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_53_992.jpg;15;0;0;1.460899;104.9927;99.04607;354.9386;202.4731;2.882349
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_059.jpg;15;0;0;1.424819;104.8966;98.98516;355.0756;204.9374;3.255486
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_125.jpg;15;0;0;1.393198;104.8256;98.9366;355.3468;206.9237;3.658058
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_192.jpg;15;0;0;1.342759;104.7583;98.88489;355.6791;208.9012;4.193264
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_259.jpg;15;0;0;1.31025;104.6777;98.81573;355.9103;211.6405;5.134692
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_325.jpg;15;0;0;1.282747;104.6179;98.76395;356.2242;213.4519;5.734953
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_392.jpg;15;0;0;1.23031;104.5604;98.7116;356.5951;215.3042;6.267816
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_460.jpg;15;0;0;1.205769;104.4907;98.64046;357.03;217.8161;6.97042
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_526.jpg;15;0;0;1.179818;104.4425;98.58638;357.3403;219.7019;7.446224
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_592.jpg;15;0;0;1.149548;104.399;98.53226;357.5592;221.4817;7.890437
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_659.jpg;15;0;0;1.125535;104.3464;98.46168;357.7368;223.8462;8.417031
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_726.jpg;15;0;0;1.106511;104.3093;98.40932;357.8639;225.6053;8.682063
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_792.jpg;15;0;0;1.089234;104.2722;98.35625;358.0981;227.3587;8.744854
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_859.jpg;15;0;0;1.085001;104.2269;98.28368;358.4165;229.7983;8.718614
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_927.jpg;15;0;0;1.085568;104.195;98.22829;358.6576;231.6475;8.588514
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_54_993.jpg;15;0;0;1.080979;104.1673;98.17555;358.5989;233.1124;8.434136
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_059.jpg;15;0;0;1.082315;104.132;98.10736;358.3635;234.8705;8.052777
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_126.jpg;15;0;0;1.079651;104.1065;98.05349;358.3366;236.3662;7.697684
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_192.jpg;15;0;0;1.093132;104.0812;97.99428;358.5765;237.9711;7.309867
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_259.jpg;15;0;0;1.103686;104.0478;97.91084;359.0149;239.7577;6.757944
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_326.jpg;15;0;0;1.109462;104.0248;97.84737;359.3095;240.9615;6.364197
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_393.jpg;15;0;0;1.106027;104.0026;97.78195;359.6872;242.162;5.993139
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_459.jpg;15;0;0;1.108551;103.9741;97.69112;0.3188307;243.6892;5.512393
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_526.jpg;15;0;0;1.120211;103.9557;97.62074;0.778358;244.6237;5.265208
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_592.jpg;15;0;0;1.132314;103.9382;97.55001;1.184479;245.4427;5.078132
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_659.jpg;15;0;0;1.142419;103.9133;97.46004;1.464649;246.7655;4.582596
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_726.jpg;15;0;0;1.173984;103.8969;97.39472;1.403661;247.6648;4.102983
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_792.jpg;15;0;0;1.211577;103.8809;97.32745;1.353497;248.5644;3.629294
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_859.jpg;15;0;0;1.218564;103.8614;97.23322;1.449767;249.848;3.121059
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_926.jpg;15;0;0;1.21575;103.8494;97.16207;1.477104;250.7022;2.938508
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_55_992.jpg;15;0;0;1.228843;103.8368;97.09508;1.239068;251.5604;2.672293
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_059.jpg;15;0;0;1.246739;103.8177;97.00524;0.9011943;253.0399;2.084224
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_126.jpg;15;0;0;1.273789;103.803;96.9359;0.6670328;254.0435;1.459988
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_192.jpg;15;0;0;1.30416;103.7914;96.86494;0.4328463;254.9811;0.7999477
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_260.jpg;15;0;0;1.315495;103.7803;96.7683;0.1197477;256.3265;0.07675877
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_326.jpg;15;0;0;1.307968;103.7737;96.69305;0.02266708;257.4176;359.742
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_392.jpg;15;0;0;1.291332;103.7681;96.61687;359.9861;258.5034;359.5244
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_459.jpg;15;0.200121;0;1.283152;103.765;96.51212;0.08413886;259.9724;359.6202
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_526.jpg;15;0.3997021;0;1.285882;103.7612;96.43273;0.1867855;261.0947;359.7334
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_592.jpg;15;0.6006031;0;1.310184;103.7578;96.35264;0.2661102;262.3886;359.8197
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_659.jpg;13.50353;0.800592;0;1.336091;103.755;96.24197;0.4389546;264.1586;359.9737
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_726.jpg;10.50441;1;0;1.37329;103.7532;96.15517;0.6325588;265.2756;0.08813934
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_792.jpg;7.502236;1;0;1.434714;103.751;96.06512;0.858842;266.1812;0.1728787
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_859.jpg;4.502266;1;0;1.48108;103.7467;95.94124;1.138368;266.9742;0.1816387
/Users/jianan/Developer/Robotics/Udacity-Robotics/Nanodegree-Preview/RoboND-Rover-Project/training_data/IMG/robocam_2017_12_29_20_16_56_926.jpg;1.50045;1;0;1.529523;103.7415;95.84676;1.249563;267.2784;0.04500564
